id,cast,director
256962,"[""Jakob Salvati"", ""Emily Watson"", ""Cary-Hiroyuki Tagawa"", ""Michael Rapaport"", ""David Henrie"", ""Ben Chaplin"", ""Eduardo Ver\u00e1stegui"", ""Ted Levine"", ""Ali Landry"", ""Abraham Benrubi"", ""Kevin James"", ""Tom Wilkinson"", ""Toby Huss"", ""Kelly Greyson"", ""Candice Azzara"", ""Rick Mora"", ""James DuMont"", ""Travis T. Flory"", ""Sam Kindseth"", ""David Ury"", ""James MacDonald"", ""Winston James Francis"", ""Lorna Scott"", ""Lukas Behnken"", ""Montserrat Espadal\u00e9"", ""Mary Stein"", ""Masashi Odate"", ""Theodora Greece"", ""Ric Sarabia"", ""Eijiro Ozaki"", ""Jennifer Cadena"", ""Masami Kosaka"", ""Matthew J. Cates"", ""Scott Subiono"", ""Aaron Leddick"", ""J. Skylar Testa"", ""Alex Trevino"", ""C.K. McFarland"", ""Michael D. Nye"", ""Matthew Scott Miller"", ""Eddie Driscoll"", ""Jill Kelly"", ""Eiji Inoue"", ""Keisuke Akizawa"", ""Tokio Sasaki"", ""Tommy Lamey"", ""Kenny Davis"", ""Fernando Sur"", ""Barry Ford"", ""Yoshio Iizuka"", ""Ike Kawaguchi"", ""Americus Abesamis"", ""Kenji Nakamura"", ""Robert Noble"", ""Chuck Lines"", ""Jon Bangle"", ""Zero Kazama"", ""Kaiser Johnson"", ""Luke Custer"", ""Brian Takahashi"", ""Andy Geller"", ""Lawrence Thomas"", ""Jared Jacobsen"", ""Mitchell Hesley"", ""Peter T. Mai"", ""Pietro Schito"", ""Logan Ludwig"", ""Larry Dean"", ""Raquel V\u00e1zquez Guti\u00e9rrez"", ""Elijah Villegas"", ""Janet Worner"", ""Janice Matthews"", ""Bruce Morningstar"", ""Kate Shalander"", ""Cole Hurst"", ""Craig Strawn"", ""Tim Staples"", ""Rene Flores"", ""Michael Coates"", ""Brian Hatch"", ""Miguel Angel Varela Fimbres""]",
48231,[],
3509,[],Richard Linklater
82684,"[""Gerard Butler"", ""Jonny Weston"", ""Elisabeth Shue"", ""Abigail Spencer"", ""Leven Rambin"", ""Taylor Handley"", ""Channon Roe"", ""Jenica Bergere"", ""Cooper Timberline"", ""Harley Graham"", ""Steven Wiig"", ""Andy Arness"", ""Scott Eastwood""]","Curtis Hanson,Michael Apted"
12142,[],Uwe Boll
23367,[],Todd Graff
10740,"[""Nicole Kidman"", ""Cameron Bright"", ""Danny Huston"", ""Lauren Bacall"", ""Alison Elliott"", ""Anne Heche"", ""Peter Stormare"", ""Ted Levine"", ""Cara Seymour"", ""Arliss Howard""]",Jonathan Glazer
241239,[],
14582,"[""Paul Gross"", ""Caroline Dhavernas"", ""Joe Dinicol"", ""Meredith Bailey"", ""Adam Harrington"", ""Gil Bellows"", ""James Kot"", ""Jesse Frechette"", ""Robert Nogier"", ""David LeReaney"", ""Jayson Therrien""]",Paul Gross
14914,"[""Aaron Abrams"", ""Alan Alda"", ""Lauren Graham"", ""Greg Kinnear"", ""Tatiana Maslany"", ""Tim Kelleher"", ""Jake Abel""]",Marc Abraham
3902,"[""Cate Blanchett"", ""Heath Ledger"", ""Julianne Moore"", ""Ben Whishaw"", ""Charlotte Gainsbourg"", ""Michelle Williams"", ""Christian Bale"", ""Marcus Carl Franklin"", ""Richard Gere"", ""David Cross"", ""Kris Kristofferson"", ""Don Francks"", ""Kim Roberts"", ""Peter Friedman"", ""Kim Gordon"", ""Bruce Greenwood"", ""Alison Folland"", ""Jim James""]",Todd Haynes
77948,"[""Henry Cavill"", ""Ver\u00f3nica Echegui"", ""Sigourney Weaver"", ""Bruce Willis"", ""Caroline Goodall"", ""Jim Piddock"", ""Rafi Gavron"", ""Joseph Mawle"", ""Emma Hamilton"", ""Michael Budd"", ""\u00d3scar Jaenada"", ""Andrea Ros"", ""Roschdy Zem"", ""Joe Dixon"", ""Paloma Bloyd"", ""Ferm\u00ed Reixach"", ""Mark Ullod"", ""Colm Meaney"", ""Lolo Herrero"", ""Alex Amaral"", ""Sim\u00f3n Andreu"", ""S\u00edlvia Sabat\u00e9""]",Mabrouk El Mechri
21755,[],Rian Johnson
4960,[],Charlie Kaufman
128,"[""Y\u014dji Matsuda"", ""Yuriko Ishida"", ""Y\u016bko Tanaka"", ""Kaoru Kobayashi"", ""Masahiko Nishimura"", ""Tsunehiko Kamij\u00f4"", ""Sumi Shimamoto"", ""Tetsu Watanabe"", ""Mitsuru Sat\u00f4"", ""Akira Nagoya"", ""Akihiro Miwa"", ""Mitsuko Mori"", ""Hisaya Morishige"", ""Takako Fuji""]",
14652,[],Jean-Paul Rappeneau
40932,"[""Alex Briley"", ""David Hodo"", ""Glenn Hughes"", ""Randy Jones"", ""Felipe Rose"", ""Ray Simpson"", ""Valerie Perrine"", ""Caitlyn Jenner"", ""Steve Guttenberg"", ""Tammy Grimes"", ""June Havoc"", ""Barbara Rush"", ""Altovise Davis"", ""Marilyn Sokol"", ""Paul Sand""]",Nancy Walker
16608,[],
334531,"[""Aaron Eckhart"", ""Finn Wittrock"", ""Robin Tunney"", ""Sarah Bolger"", ""Michael Reilly Burke"", ""Todd Allen"", ""Richard Kohnke"", ""Donny Boaz"", ""Juston Street"", ""Rebecca Chulew"", ""Mackenzie Meehan"", ""Kristin McKenzie"", ""Stephen Stanton"", ""Catherine Lawrence Kinslow"", ""Alex MacNicoll"", ""Kristin Miller White""]",Angelo Pizzo
32316,"[""Lisa Kudrow"", ""Damon Wayans"", ""Richard Benjamin"", ""Jane Krakowski"", ""Christine Baranski""]",Richard Benjamin
7299,[],
13405,"[""Jonathan Rhys Meyers"", ""Radha Mitchell"", ""Chow Yun-fat"", ""Michelle Yeoh""]",Roger Spottiswoode
19457,"[""Mark Wahlberg"", ""Joaquin Phoenix"", ""Charlize Theron"", ""James Caan"", ""Ellen Burstyn"", ""Faye Dunaway"", ""Andy Davoli"", ""Tony Musante"", ""Victor Argo"", ""Tom\u00e1s Mili\u00e1n"", ""Robert Montano"", ""Victor Arnold"", ""Chad Aaron"", ""Louis Guss"", ""Annika Pergament"", ""Steve Lawrence""]",James Gray
112937,[],Matthew Diamond
314385,[],Angelina Jolie
8953,[],Katsuhiro Ōtomo
29078,[],David Anspaugh
46503,[],Andrew Jarecki
10448,"[""Jason Scott Lee"", ""Esai Morales"", ""Sandrine Holt"", ""Eru Potaka-Dewes"", ""Emilio Tuki Hito"", ""Gordon Hatfield"", ""Frenxa Reuben"", ""Hori Ahipene"", ""Chiefy Elkington"", ""Ruihana Rewa"", ""George Henare"", ""Rawiri Paratene"", ""Pete Smith"", ""Mario Gaoa"", ""Cliff Curtis""]",Kevin Reynolds
13688,[],Stephen Chow
10353,[],Jean-Marie Poiré
43935,"[""Brandon Routh"", ""Peter Stormare"", ""Sam Huntington"", ""Taye Diggs"", ""Anita Briem"", ""Kurt Angle"", ""Andrew Sensenig"", ""Randal Reeder"", ""Courtney J. Clark"", ""Gabrielle Chapin"", ""Kimberly Whalen"", ""Courtney Shay Young"", ""James H\u00e9bert"", ""Marco St. John""]",Kevin Munroe
11458,[],Daniel Algrant
44638,"[""Helen Mirren"", ""Felicity Jones"", ""Reeve Carney"", ""David Strathairn"", ""Tom Conti"", ""Alfred Molina"", ""Djimon Hounsou"", ""Russell Brand"", ""Alan Cumming"", ""Chris Cooper"", ""Ben Whishaw"", ""Jude Akuwudike""]",Julie Taymor
241257,"[""Ethan Hawke"", ""Emma Watson"", ""David Thewlis"", ""Lothaire Bluteau"", ""Dale Dickey"", ""David Dencik"", ""Devon Bostick"", ""Aaron Ashmore"", ""Peter MacNeill"", ""Adam Butcher"", ""Jacob Neayem"", ""Aaron Abrams"", ""Catherine Disher"", ""Julian Richings"", ""Kristian Bruun"", ""Wendy Lyon"", ""Janet Porter"", ""Deborah Grover"", ""Vanessa Spencer"", ""Noah Segura"", ""Attila Sebesy"", ""Alli McLaren"", ""Mackenzie Kerfoot"", ""Stephen Hughes"", ""James Preston Rogers""]",Alejandro Amenábar
14538,"[""Sammo Hung"", ""Vanness Wu"", ""Maggie Q"", ""Andy Lau"", ""Ti Lung"", ""Elliot Ngok""]",Daniel Lee
13250,[],Mike Barker
133931,[],Wayne Thornley
280871,"[""Abhinay Vaddi"", ""Suhasini Maniratnam"", ""Kevin McGowan"", ""Abbas"", ""Anmol"", ""Bhama"", ""Michael Lieber"", ""Richard Walsh"", ""Sarath Babu"", ""Radha Ravi"", ""Madhan Bob"", ""Y. G. Mahendran"", ""Manobala"", ""Satish Kumar"", ""Thalaivasal Vijay"", ""Manibharathi"", ""Delhi Ganesh"", ""Kitty"", ""T. P. Gajendran"", ""Mohan V. Raman"", ""Cloudia Swann"", ""Mike Parish"", ""Harsh Naik"", ""Lizzie Bourne""]",Gnana Rajasekaran
239897,"[""Melissa Leo"", ""Maggie Wheeler"", ""Joey D. Vieira"", ""R. Martin Klein"", ""Thomas Francis Walsh III"", ""Jacqueline Lovell"", ""John DeMita"", ""Mark Lewis""]",Tom Walsh
184341,"[""Robert De Niro"", ""Edgar Ram\u00edrez"", ""Jurnee Smollett"", ""Ellen Barkin"", ""Rub\u00e9n Blades"", ""Usher Raymond"", ""John Turturro"", ""Reg E. Cathey"", ""Robb Skyler"", ""Ana de Armas"", ""\u00d3scar Jaenada"", ""Drena De Niro"", ""Ilza Rosario"", ""Anthony Molinari""]",Jonathan Jakubowicz
334074,[],
199373,[],Scott Walker
14202,"[""Edward Norton"", ""Juliet Howland"", ""Naomi Watts"", ""Ian Renwick"", ""Liev Schreiber"", ""Toby Jones"", ""Diana Rigg"", ""Zoe Telford"", ""Anthony Wong"", ""Marie-Laure Descoureaux"", ""Lorraine Laurence"", ""Maggie Steed""]",John Curran
6968,[],Uli Edel
581,[],
52449,[],Jake Kasdan
12150,"[""Al Pacino"", ""Ellen Barkin"", ""John Goodman"", ""Michael Rooker"", ""William Hickey"", ""Richard Jenkins"", ""Paul Calderon"", ""John Spencer"", ""Mark Phelan"", ""Samuel L. Jackson"", ""Damien Leake"", ""Joshua Nelson""]",Harold Becker
11247,[],Mark Rosman
4232,[],
9378,[],
694,"[""Jack Nicholson"", ""Shelley Duvall"", ""Danny Lloyd"", ""Scatman Crothers"", ""Barry Nelson"", ""Philip Stone"", ""Joe Turkel"", ""Anne Jackson"", ""Tony Burton"", ""Barry Dennen"", ""Lia Beldam"", ""Billie Gibson""]",Stanley Kubrick
105,[],Robert Zemeckis
11377,[],
26367,"[""Tyler Perry"", ""Taraji P. Henson"", ""Adam Rodr\u00edguez"", ""Mary J. Blige"", ""Gladys Knight"", ""Brian J. White""]",Tyler Perry
385383,[],Rob Hawk
41210,[],"Josh Gordon,Will Speck"
12090,"[""Ashton Kutcher"", ""Brittany Murphy"", ""Christian Kane"", ""David Moscow"", ""Alex Thomas"", ""Valeria Andrews"", ""Monet Mazur"", ""David Rasche"", ""Thad Luckinbill"", ""David Agranov""]",Shawn Levy
62630,[],Lee Tamahori
16110,"[""Alec Baldwin"", ""Peter Fonda"", ""Mara Wilson""]",Britt Allcroft
29427,"[""Timothy Olyphant"", ""Radha Mitchell"", ""Joe Anderson"", ""Danielle Panabaker"", ""Christie Lynn Smith"", ""Brett Rickaby"", ""Preston Bailey"", ""John Aylward"", ""Joe Reegan"", ""Glenn Morshower"", ""Larry Cedar"", ""Lynn Lowry"", ""Pierce Gagnon"", ""Justin Price"", ""Gregory Sporleder"", ""Mike Hickman"", ""Lisa K. Wyatt"", ""Justin Welborn"", ""Justin Welborn"", ""Chet Grissom"", ""Tahmus Rounds"", ""Brett Wagner"", ""Alex Van"", ""Tony Winters"", ""Frank Hoyt Taylor"", ""Justin Miles"", ""Marian Green"", ""E. Roger Mitchell"", ""Michael H. Cole"", ""Chris Carnel"", ""Jimmy Waitman"", ""Jay Pearson"", ""Kathryn Kim"", ""Adam Dingeman"", ""Megan Hensley"", ""Lori Beth Sikes"", ""Mary Lynn Owen"", ""Matthew Lintz"", ""Wilbur Fitzgerald""]",Breck Eisner
129,[],
244114,"[""Andy Lau"", ""Gordon Lam Ka-Tung"", ""Yao Chen"", ""Hu Jun"", ""Ray Lui"", ""Philip Keung"", ""Kenny Wong Tak-Ban"", ""Oscar Leung"", ""Michael Tong"", ""Terence Yin"", ""Sammy Hung"", ""Jacqueline Chan""]",Alan Yuen
2669,"[""Mel Gibson"", ""Anthony Hopkins"", ""Laurence Olivier"", ""Edward Fox"", ""Daniel Day-Lewis"", ""Bernard Hill"", ""Phil Davis"", ""Liam Neeson"", ""Wi Kuki Kaa"", ""Tevaite Vernette"", ""Philip Martin Brown"", ""Simon Chandler"", ""Malcolm Terris"", ""Simon Adams"", ""John Sessions"", ""Andrew Wilde"", ""Neil Morrissey"", ""Richard Graham"", ""Dexter Fletcher"", ""Pete Lee-Wilson"", ""Jon Gadsby"", ""Brendan Conroy"", ""Barry Dransfield"", ""Steve Fletcher"", ""Jack May"", ""Mary Kauila"", ""Sharon Bower"", ""Tavana""]",Roger Donaldson
203833,[],
13523,"[""Josh Zuckerman"", ""Amanda Crew"", ""Clark Duke"", ""James Marsden"", ""Seth Green"", ""Alice Greczyn"", ""Katrina Bowden"", ""Mark L. Young"", ""Charlie McDermott"", ""Andrea Anders"", ""Shelly Frasier""]",
25195,"[""Amy Adams"", ""Matthew Goode"", ""Adam Scott"", ""John Lithgow"", ""Flaminia Cinque"", ""Tony Rohr"", ""Pat Laffan"", ""Ian McElhinney"", ""Dominique McElligott"", ""Kaitlin Olson"", ""Michael J. Reynolds"", ""Michael Ford-FitzGerald"", ""Vincenzo Nicoli"", ""Marcia Warren"", ""John Burke""]",
17277,[],Anthony Mann
50725,[],Michael Dowse
82631,[],Daniel Barnz
73191,[],Emile Ardolino
22479,[],Robert Altman
340611,"[""Logan Lerman"", ""Sarah Gadon"", ""Tracy Letts"", ""Linda Emond"", ""Danny Burstein"", ""Ben Rosenfield"", ""Pico Alexander"", ""Philip Ettinger"", ""Noah Robbins"", ""Joanne Baron"", ""Susan Varon"", ""Bryan Burton"", ""Steven Kaplan"", ""Richard Topol"", ""Isabel Keating"", ""Eli Gelb"", ""Margo Kazaryan"", ""Doris McCarthy"", ""Melanie Blake Roth"", ""Andrew S. Thompson"", ""Bo Stansell"", ""Bryan Fitzgerald"", ""Betsy Hogg"", ""Rebecca Watson"", ""Will MacAdam"", ""Jason Erik Zacek"", ""Kc Coy"", ""Samuel Dunning"", ""Eliza Foss"", ""Ruth Flaherty"", ""Tom Bair"", ""Sam Rohloff"", ""Neal Arluck""]",
10065,"[""Ryan Reynolds"", ""Melissa George"", ""Jesse James"", ""Chlo\u00eb Grace Moretz"", ""Jimmy Bennett"", ""Rachel Nichols"", ""Philip Baker Hall"", ""Isabel Conner"", ""Brendan Donaldson"", ""David Gee"", ""Rich Komenich"", ""Annabel Armour"", ""Danny McCarthy"", ""Nancy Lollar"", ""Jos\u00e9 Taitano"", ""Lenore Thomas"", ""Jenny Strubin"", ""Dorian Kingi""]",Andrew Douglas
2757,[],Spike Jonze
11683,[],
244339,"[""Lau Ching-Wan"", ""Angelica Lee"", ""Chen Sicheng"", ""Natalie Tong"", ""Eddie Cheung Siu-Fai"", ""Louis Koo""]","Danny Pang,Oxide Pang Chun"
1878,"[""Johnny Depp"", ""Benicio del Toro"", ""Tobey Maguire"", ""Christina Ricci"", ""Ellen Barkin"", ""Gary Busey"", ""Cameron Diaz"", ""Mark Harmon"", ""Katherine Helmond"", ""Michael Jeter"", ""Penn Jillette"", ""Craig Bierko"", ""Lyle Lovett"", ""Laraine Newman"", ""Harry Dean Stanton"", ""Tim Thomerson"", ""Flea"", ""Christopher Meloni"", ""Troy Evans"", ""Debbie Reynolds"", ""Jenette Goldstein"", ""Verne Troyer"", ""Gregory Itzin"", ""Buck Holland"", ""Richard Riehle"", ""Mary Gillis"", ""Elenn Barkin"", ""Hunter S. Thompson""]",Terry Gilliam
23082,"[""Ricky Gervais"", ""Jennifer Garner"", ""Jonah Hill"", ""Louis C.K."", ""Jeffrey Tambor"", ""Fionnula Flanagan"", ""Rob Lowe"", ""Tina Fey"", ""Stephanie March"", ""Ruben Santiago-Hudson"", ""John Hodgman"", ""Nate Corddry"", ""Jimmi Simpson"", ""Martin Starr"", ""Jason Bateman"", ""Christopher Guest"", ""Philip Seymour Hoffman"", ""Edward Norton"", ""Bobby Moynihan"", ""Stephen Merchant"", ""Dreama Walker"", ""Eric Andr\u00e9"", ""Cole Jensen""]","Ricky Gervais,Matthew Robinson"
195589,"[""Seth Rogen"", ""Zac Efron"", ""Rose Byrne"", ""Dave Franco"", ""Ike Barinholtz"", ""Christopher Mintz-Plasse"", ""Carla Gallo"", ""Halston Sage"", ""Craig Roberts"", ""Hannibal Buress"", ""Lisa Kudrow"", ""Jason Mantzoukas"", ""Jerrod Carmichael"", ""Ali Cobrin"", ""Elise Vargas"", ""Zoey Vargas"", ""Brian Huskey"", ""Kira Sternbach"", ""Randall Park"", ""Jake Johnson"", ""Steven Michael Eich"", ""Fahim Anwar"", ""Ori Kalmus"", ""Andy Samberg"", ""Akiva Schaffer"", ""Jorma Taccone"", ""Adam Devine"", ""Blake Anderson"", ""Anders Holm"", ""Liz Cackowski"", ""Kyle Newacheck"", ""Jesse Heiman"", ""Cassandra Starr"", ""Natasha Leggero"", ""Maria Olsen"", ""Stephen Todt"", ""Michael Angeloe"", ""Gary Sievers"", ""Casey Ford Alexander"", ""Chasty Ballesteros"", ""Melanie Avalon"", ""Marianne Bourg"", ""Erika Del Toro"", ""Alanna Dergan"", ""Elsi Eng"", ""Ayesha Fraser"", ""Courtney Hart"", ""Danika Galindo"", ""Cassandra Starr"", ""Valeria Sweet"", ""Bridgetta Tomarchio""]",
854,"[""Jim Carrey"", ""Cameron Diaz"", ""Nancy Fish"", ""Tim Bagley"", ""Johnny Williams"", ""Peter Riegert"", ""Peter Greene"", ""Amy Yasbeck"", ""Richard Jeni"", ""Orestes Matacena"", ""Anne Fletcher"", ""Reg E. Cathey"", ""Jim Doughan"", ""Denis Forest"", ""Jeremy Roberts"", ""Ben Stein""]",Chuck Russell
2280,[],Penny Marshall
496,"[""Sacha Baron Cohen"", ""Ken Davitian"", ""Luenell"", ""Pamela Anderson"", ""Bob Barr"", ""Alan Keyes"", ""Carole De Saram"", ""Mitchell Falk"", ""David Corcoran"", ""Andre Darnell Myers"", ""Jean-Pierre Parent"", ""Chip Pickering""]",Larry Charles
8835,"[""Reese Witherspoon"", ""Luke Wilson"", ""Selma Blair"", ""Matthew Davis"", ""Victor Garber"", ""Jennifer Coolidge"", ""Holland Taylor"", ""Ali Larter"", ""Jessica Cauffiel"", ""Alanna Ubach"", ""Oz Perkins"", ""Linda Cardellini"", ""Meredith Scott Lynn"", ""Raquel Welch"", ""Greg Serano"", ""John Cantwell"", ""Bruce Thomas"", ""Corinne Reilly"", ""Victoria Mahoney"", ""Jodi Harris"", ""Lacey Beeman""]",Robert Luketic
157,"[""William Shatner"", ""Leonard Nimoy"", ""DeForest Kelley"", ""James Doohan"", ""George Takei"", ""Walter Koenig"", ""Nichelle Nichols"", ""Merritt Butrick"", ""Christopher Lloyd"", ""Robin Curtis"", ""Mark Lenard"", ""Carl Steven"", ""Vadia Potenza"", ""Stephen Manley"", ""Joe W. Davis"", ""Judith Anderson"", ""Miguel Ferrer"", ""James Sikking""]",Leonard Nimoy
8643,[],Scott Derrickson
10402,[],Mike Mitchell
218043,"[""Nicolas Cage"", ""Chad Michael Murray"", ""Lea Thompson"", ""Nicky Whelan"", ""Martin Klebba"", ""Quinton Aaron"", ""Jordin Sparks"", ""Gary Grubbs"", ""William Ragsdale"", ""Stephanie Honor\u00e9"", ""Lolo Jones"", ""Cassi Thomson"", ""Georgina Rawlings"", ""Ashton Leigh"", ""Alec Rayme"", ""Major Dodson"", ""Han Soto"", ""Shanna Forrestall"", ""Lance E. Nichols"", ""Chelsea Bruland"", ""Sabrina Gennarino"", ""Candice Michele Barley"", ""Judd Lormand"", ""Kamryn Johnson"", ""Choppy Guillotte"", ""Hawn Tran"", ""Heather Rene Hutson""]",Vic Armstrong
9043,"[""Claire Danes"", ""Diane Keaton"", ""Rachel McAdams"", ""Dermot Mulroney"", ""Sarah Jessica Parker"", ""Luke Wilson"", ""Craig T. Nelson"", ""Brian J. White"", ""Tyrone Giordano"", ""Elizabeth Reaser""]",Thomas Bezucha
21301,[],Kevin Rodney Sullivan
10147,[],Terry Zwigoff
816,[],Jay Roach
302688,[],Kirk Jones
60307,"[""Zachary Gordon"", ""Devon Bostick"", ""Rachael Harris"", ""Robert Capron"", ""Steve Zahn"", ""Connor Fielding"", ""Owen Fielding"", ""Peyton List"", ""Karan Brar"", ""Fran Kranz"", ""Grayson Russell"", ""Laine MacNeil"", ""Terence Kelly"", ""Belita Moreno"", ""Andrew McNee"", ""Alf Humphreys"", ""Jakob Davies"", ""Teryl Rothery"", ""Spencer Drever""]",David Bowers
106,[],John McTiernan
279,[],Miloš Forman
8617,"[""Brittany Snow"", ""Scott Porter"", ""Jessica Stroup"", ""Dana Davis"", ""Kelly Blatz"", ""Collins Pennie"", ""Johnathon Schaech"", ""Idris Elba"", ""Ming-Na Wen"", ""Jessalyn Gilsig"", ""Kellan Lutz"", ""James Ransone"", ""Mary Mara"", ""Allison Kyler"", ""Craig Susser"", ""Valeri Ross"", ""Brianne Davis"", ""Linden Ashby"", ""Jana Kramer"", ""Rachel Specter"", ""Lori Heuring"", ""Jay Phillips"", ""Joshua Leonard""]",Nelson McCormick
10625,[],Mark Waters
10934,"[""Diane Lane"", ""Sandra Oh"", ""Lindsay Duncan"", ""Raoul Bova"", ""Vincent Riotta"", ""Mario Monicelli"", ""Roberto Nobile"", ""Anita Zagaria"", ""Evelina Gori"", ""Kate Walsh"", ""Giulia Steigerwalt"", ""Pawel Szajda"", ""Valentine Pelka"", ""Sasa Vulicevic"", ""Massimo Sarchielli"", ""Claudia Gerini"", ""Geoffrey Rivas"", ""Sean Kaplan""]",Audrey Wells
5279,"[""Helen Mirren"", ""Clive Owen"", ""Maggie Smith"", ""Geraldine Somerville"", ""Jeremy Northam"", ""Kristin Scott Thomas"", ""Tom Hollander"", ""Michael Gambon"", ""Kelly Macdonald"", ""Eileen Atkins"", ""Emily Watson"", ""Alan Bates"", ""Richard E. Grant"", ""Ryan Phillippe"", ""Trent Ford"", ""Stephen Fry"", ""Charles Dance"", ""Camilla Rutherford"", ""Adrian Scarborough"", ""Derek Jacobi"", ""Claudie Blakley"", ""Bob Balaban"", ""Jeremy Swift"", ""James Wilby"", ""Lucy Cohu"", ""Laurence Fox"", ""Natasha Wightman"", ""Teresa Churcher"", ""Sophie Thompson"", ""Frances Low""]",Robert Altman
10013,[],Francis Ford Coppola
194662,[],
160588,[],Woody Allen
9829,[],Paul Greengrass
10028,"[""Jessica Alba"", ""Mekhi Phifer"", ""Joy Bryant"", ""Romeo Miller"", ""David Moscow"", ""Zachary Isaiah Williams"", ""Missy Elliott"", ""Anthony Sherwood"", ""Lonette McKee"", ""Maestro"", ""Judi Embden"", ""Alison Sealy-Smith"", ""Scott Neil"", ""Sarah Francis"", ""Jull Weber"", ""Kevin Duhaney"", ""Brandi Ward"", ""Fonzworth Bentley"", ""Tracy Dawson"", ""Laurieann Gibson"", ""Shawn Desman""]",Bille Woodruff
10535,[],Rick Friedberg
790,[],John Carpenter
43959,"[""AnnaSophia Robb"", ""Helen Hunt"", ""Lorraine Nicholson"", ""Carrie Underwood"", ""Dennis Quaid"", ""Kevin Sorbo"", ""Ross Thomas"", ""Chris Brochu"", ""Jeremy Sumter"", ""Sonya Balmores Chung"", ""Craig T. Nelson"", ""Cody Gomes"", ""Branscombe Richmond"", ""Bethany Hamilton"", ""Alana Blanchard"", ""Sean McNamara""]",Sean McNamara
10364,[],
16991,"[""Seth Rogen"", ""Anna Faris"", ""Michael Pe\u00f1a"", ""Ray Liotta"", ""Collette Wolfe"", ""Danny McBride"", ""Aziz Ansari"", ""Celia Weston"", ""Dan Bakkedahl"", ""Jesse Plemons"", ""Eddie Rouse"", ""John Yuan"", ""Matt Yuan"", ""Randy Gambill"", ""Alston Brown"", ""Cody Midthunder"", ""Debra-Jayne Brown"", ""Patton Oswalt"", ""Lauren Miller"", ""Ben Best"", ""William Sterchi"", ""David House"", ""Fran Martone"", ""Amy Baklini""]",Jody Hill
9610,[],Richard Fleischer
1578,[],Martin Scorsese
25643,[],Brandon Camp
11904,[],Barry Levinson
28665,"[""Kay Panabaker"", ""Naturi Naughton"", ""Kherington Payne"", ""Megan Mullally"", ""Walter Perez"", ""Asher Book"", ""Krystal Ellsworth"", ""Anna Maria Perez de Tagle""]",Kevin Tancharoen
44115,[],
10569,"[""Woody Allen"", ""Carolyn Saxon"", ""Tracey Ullman"", ""Michael Rapaport"", ""Tony Darrow"", ""Jon Lovitz"", ""Bill Gerber"", ""Sam Josepher"", ""Diane Bradley"", ""Lawrence Howard Levy"", ""Crystal Field"", ""Cindy Carver"", ""Laurine Towler"", ""Olivia Hayman"", ""Brian Markinson"", ""Fanda Nikic"", ""Elaine May"", ""Dana Tyler"", ""Steve Kroft"", ""Hugh Grant"", ""Ray Garvey""]",Woody Allen
10560,"[""Amanda Schull"", ""Zoe Saldana"", ""Susan May Pratt"", ""Peter Gallagher"", ""Scottie Thompson""]",Nicholas Hytner
333348,"[""Steve Martin"", ""Diane Keaton"", ""John Goodman"", ""Alan Arkin"", ""Olivia Wilde"", ""Ed Helms"", ""Amanda Seyfried"", ""Marisa Tomei"", ""Jake Lacy"", ""Anthony Mackie"", ""June Squibb"", ""Alex Borstein"", ""Jon Tenney"", ""Michelle Veintimilla"", ""Timoth\u00e9e Chalamet""]",Jessie Nelson
20483,[],"Bart Freundlich,James Sbardellati,Peter Merwin"
11457,"[""Kevin Kline"", ""Kristin Scott Thomas"", ""Hayden Christensen"", ""Jena Malone"", ""Mary Steenburgen"", ""Ian Somerhalder"", ""Scott Bakula"", ""Sandra Nelson"", ""Sam Robards""]",Irwin Winkler
321697,"[""Michael Fassbender"", ""Kate Winslet"", ""Seth Rogen"", ""Katherine Waterston"", ""Jeff Daniels"", ""Michael Stuhlbarg"", ""Makenzie Moss"", ""Sarah Snook"", ""Adam Shapiro"", ""John Ortiz"", ""Perla Haney-Jardine"", ""Steven Wiig"", ""Apeksha Pradhan"", ""Diogo Hausen"", ""Lana Palmer"", ""Ripley Sobo"", ""John Steen"", ""Stan Roth"", ""Mihran Slougian""]",Danny Boyle
19840,"[""Hayden Panettiere"", ""Paul Rust"", ""Lauren London"", ""Lauren Storm"", ""Jack Carpenter"", ""Marie Avgeropoulos"", ""Anja Savcic"", ""Shawn Roberts"", ""Jared Keeso"", ""Andrea Savage"", ""Anna Mae Routledge"", ""Brendan Penny"", ""Josh Emerson"", ""Alan Ruck"", ""Cynthia Stevenson"", ""Pat Finn"", ""Violet Columbus""]",Chris Columbus
22327,"[""Michael Cera"", ""Zach Galifianakis"", ""Justin Long"", ""Ray Liotta"", ""Steve Buscemi"", ""Ari Graynor"", ""Portia Doubleday"", ""Rooney Mara"", ""Erik Knudsen"", ""Adhir Kalyan"", ""Fred Willard"", ""Jade Fusco"", ""Lise Lacasse"", ""M. Emmet Walsh"", ""Mary Kay Place"", ""Jonathan B. Wright""]",Miguel Arteta
38665,[],William A. Fraker
2575,"[""Pierce Brosnan"", ""Geoffrey Rush"", ""Jamie Lee Curtis"", ""Leonor Varela"", ""Brendan Gleeson"", ""Harold Pinter"", ""Catherine McCormack"", ""Daniel Radcliffe"", ""Lola Boorman"", ""Mark Margolis"", ""Martin Ferrero"", ""Dylan Baker"", ""Jon Polito"", ""Jonathan Hyde""]",
